login_id,login,color,sex,links_added_count,links_published_count,comments_count,followers,following,entries,entries_comments,diggs
42334,thirtyseconds,1,2,20,2,256,5,0,65,306,872
5463,xsgxc,1,0,0,0,14,0,1,2,21,0
16044,d1verse,1,2,11,3,14,4,27,99,383,297
915,Anck-Su-Namun,1,1,0,0,33,27,0,8264,3456,76
43844,bryqq11,1,0,1,0,2,0,3,9,26,21
47260,sajo,1,2,22,1,474,1,7,35,49,13257
44166,Lookazz,1,2,209,45,2418,154,41,16500,52316,8318
12526,bmw325i,1,2,3,0,44,2,1,185,839,78
33143,Jacinda,1,1,2,0,13,9,10,217,1110,452
35662,n53b30,1,2,0,0,57,0,1,0,51,6
24730,Rzlk,1,2,0,0,110,1,12,5,351,172
19433,King_Thestias,1,2,0,0,0,0,5,2,246,12
50169,Kilroy888,1,0,0,0,74,0,1,6,192,1
12029,S007,1,2,5,0,26,1,2,239,588,33
18012,dakann,1,2,0,0,37,272,1,9,222,1
38871,masieg,1,2,0,0,8,9,26,303,1878,3041
50069,Mq555,1,1,4,0,57,1,3,91,509,134
36304,Gabi8,1,1,0,0,0,2,1,29,22,0
19297,mk737,1,2,0,0,1,1,4,14,56,21
48131,laciax,1,0,0,0,0,0,1,0,1,0
32597,PoteznyLodzianin,1,0,0,0,0,0,1,23,78,0
25605,kultywator,1,2,20,1,449,3,53,46,676,10852
8022,urwis69,1,2,249,21,3767,53,14,1456,9403,7504
27538,Kuba172,1,2,0,0,6,0,1,7,108,1326
8490,loculi,1,2,1,0,335,3,4,194,1034,300
171,Wlodi62,1,2,1,0,1,5,6,55,116,60
43462,Norkanerka,1,1,0,0,1,4,15,77,1251,25
18879,emdeee,1,2,0,0,38,0,1,1,53,53
41441,kissandfly,1,2,3,0,1221,17,69,1108,9422,584
7502,Wollier,1,2,1,0,110,3,10,78,577,77
4745,JestemStudentemPrawa,1,2,0,0,0,5,5,23,330,398
29626,Fygnghts,1,1,0,0,0,0,1,25,92,0
46680,OsSikorskiego,1,2,7,0,399,5,1,67,1630,36
43919,Cerb3rusPL,1,2,3,0,2950,35,14,5538,2928,5243
47472,amonak00,1,0,1,0,11,1,1,14,52,156
32675,UbiQuityRegis,1,2,1,0,34,5,3,202,941,37
13166,Flow12,1,2,0,0,4,0,8,105,133,56
36428,Przymiotnik,1001,2,0,0,2,1,1,0,1045,248
5126,krzychbrown,1,2,2,0,6,2,7,51,295,82
16857,kg_m,1,2,0,0,1,2,5,38,158,4
12313,Damiax,1,2,0,0,250,3,2,38,4108,40
45077,zjem_Ci_chleb,1,2,0,0,9,2,1,1,55,244
39702,Szewczyk_CZetka,1,2,1,1,69,11,12,215,436,3472
33288,Szymon-Owedyk,1,2,26,0,10,0,0,8,68,0
19627,jamarchew,1,0,0,0,0,0,8,1,5,1
18476,Kalafiores,1,2,0,0,43,10,8,700,1980,244
3662,Stefol,1,2,0,0,11,3,20,67,441,415
32955,Taurus85,1,2,0,0,30,0,0,7,834,93
3420,goraceparofki,1,2,0,0,210,0,6,157,1098,365
25912,ronilus,1,2,0,0,0,0,1,5,16,1
46268,Nakimesis,1,2,0,0,45,8,2,190,1424,253
15246,pieczysty,1,2,3,1,43,2,12,29,101,1097
32888,TheNFC,1,2,0,0,5,4,6,19,72,399
15810,ZprytnyZenio,1,2,0,0,258,0,1,98,324,939
10979,janznetu,1,2,0,0,1201,3,2,44,3725,5473
32269,EINino,1,2,1,0,4,3,1,81,70,23
46207,Warszawski_Cwaniak,1,2,0,0,97,1,11,4,34,947
9287,Zurro_,1,2,0,0,10,2,3,79,414,120
45297,antypromocje,1,0,2,2,215,2,1,15,57,3477
25037,szakes1,1,0,0,0,78,2,8,14,141,23
14629,pawel8989,1,2,0,0,772,1,6,12,1065,851
47304,Panjerz,1,2,0,0,37,3,9,191,487,1049
39813,dziadolek1,1,0,0,0,731,0,1,0,63,195
29718,Lukaszex293,1,0,0,0,0,0,1,31,219,7
12067,zygametal,1,2,0,0,3,0,4,1,322,2
34504,hsossd,1,2,0,0,161,1,6,97,595,53
35254,Tadic,1,2,0,0,27,0,1,16,220,264
32413,dawid-adamsky,1,0,0,0,0,0,12,47,207,0
84,SeniorMatteo,1,0,0,0,0,0,1,0,1,3
45365,Mazur88,1,2,3,1,80,3,12,34,129,413
36429,jadealboniejade,1,0,0,0,585,0,1,22,217,27
24535,Lewak997,1,2,8,0,6,6,15,27,124,3498
575,farmaceut,1,2,2,0,234,46,1,3810,20055,256
50465,MKULTRA,1,2,45,9,3417,32,48,1061,6303,3906
18416,jacek-s,1,2,0,0,61,0,2,23,285,1093
27135,Peeleejin,1,2,0,0,977,2,14,72,1322,1271
27609,Donmiguele,1,0,0,0,0,0,0,3,27,0
32818,PR08l3m_,1,0,0,0,0,7,3,38,240,0
48325,Key_user,1,2,0,0,80,4,9,2,1356,823
27494,Tesseract,1,2,4,0,3767,2,1,51,1083,4053
19734,AhmedBee,1001,1,0,0,0,5,1,0,198,3050
2459,phx3d,1,2,0,0,0,1,1,148,143,0
42548,bani37,1,2,0,0,0,0,3,15,52,3
33411,boguchstein,1,2,5,0,10688,36,9,312,6201,7763
1316,LaurenceFass,1,2,0,0,2708,12,7,53,744,515
3608,wija,1,1,0,0,16,30,15,295,1114,386
36665,KrzysztofKrawczyk,1,2,2,0,53,6,13,130,1653,524
29445,Chlewnia_z_choroszczy,1,0,0,0,1,0,3,33,47,19479
35658,martinis96,1,2,4,0,2,4,2,24,646,15
43242,ApuNahasapeemapetilon,1,0,0,0,9,1,1,40,227,2603
16291,kamilinho1,1,2,2,0,36,0,4,65,192,50
40021,redixd,1,2,0,0,0,0,0,1,48,7
28223,disgustingeyes,1,2,0,0,0,0,1,13,83,0
30342,PoteznyJupter,1,0,0,0,12,3,3,491,737,529
10164,mjnoach,1,2,0,0,0,1,2,8,125,0
20010,bekon5265,1,0,0,0,0,1,5,52,229,1
1462,Nikalas,1,2,0,0,17,13,1,7,1101,38
36007,wisakoy,1,2,5,1,34,1,4,445,1227,77
48621,lajtowo,1,2,2,1,25,2,3,753,472,598
31910,wojstenik,1,2,1,0,8,12,7,851,2068,13
10306,mistejk,2,2,212,44,1960,9,1,429,2558,6721
6885,AlterMMO_pl,1,2,0,0,3,634,1,46,326,0
9672,aptryk,1,2,1,0,0,0,5,26,66,1986
15216,normiknawymarciu,1,2,9,4,206,3,8,31,1047,604
15772,Mathis,1,2,1,0,91,3,1,15,90,1655
11531,Narcyz_,1,2,0,0,16,2,8,652,1987,44
28277,Pornolonez,1,2,0,0,9,2,3,11,101,204
16868,Bluessssss343919,1,2,0,0,7,0,2,16,19,1
14542,isInteger,1,2,2,1,295,5,5,611,2383,6303
3687,Oprycholisko,1,2,0,0,0,1,2,97,67,17
24447,konto_na_wypoku,1,2,0,0,9,0,1,1,2,1
6154,snow,1,2,7,4,1859,23,85,381,2389,9133
14783,McDermott,1,2,9,0,353,25,189,1292,7863,430
44687,Roybatty2019,1,0,10,0,76,1,1,0,236,3
2739,jalowo_godka,1,1,0,0,0,7,0,0,583,0
4374,iforgestuff,1,2,1,0,108,2,11,34,210,648
9967,ivall,1001,2,88,9,262,41,16,320,1979,2945
25170,Trufelek,1,1,0,0,7,3,3,42,310,0
14763,Romano4011,1,2,0,0,0,1,10,16,104,0
46480,Xalkigo,1,2,0,0,19,0,1,22,126,15
22579,srubok,1,2,15,4,108,3,22,9,37,4063
31687,Ciaztko,1,2,0,0,192,3,4,386,1336,119
1318,exon,1,2,1,0,104,0,3,36,142,99
16544,kljewjubfwfejubdqwlibvwuyqwdlkxanr,1,2,0,0,8,2,1,1512,1780,5
49423,kubagrzezzz,1,2,0,0,6,1,2,11,50,3
25497,Rafal00027,1,2,9,0,112,0,1,5,94,86
43798,mkarweta,1,2,33,5,2949,24,41,4870,7363,1947
11074,PolskiCzarnuch,1,0,3,0,70,26,8,49,1354,142
42558,fillion,1,2,5,0,456,40,68,802,2771,727
20793,Svoboda,1,2,14,1,681,8,81,969,3340,5779
35447,nayakaz,1,2,0,0,79,0,10,1,131,19
40481,Matsew,1,2,0,0,29,3,1,284,813,0
50412,loduwa,1,2,3,0,489,1,23,113,1529,9366
45906,laminio,1,2,2,0,442,3,4,133,1819,172
47851,palomin_o,1,2,0,0,7,0,2,89,285,0
34127,wykopekmajorek,1,2,0,0,0,1,3,46,39,3
32414,Saander,1,2,0,0,4,0,8,9,24,262
41808,Bratek,1,2,14,0,811,3,145,113,1194,568
48357,mathkaczy,1,2,1,0,7,1,5,86,372,3
43756,waniliowapokalipsa,1,1,0,0,13,5,2,5,395,19
24496,niebezpiecznik-pl,2,0,153,107,614,1869,3,881,1196,264
16693,ban19,1,2,6,1,41,0,1,59,284,881
46939,JakNicOko,1,2,5,1,189,5,10,250,827,7036
34296,Dinokus,1,2,9,2,104,3,8,177,226,475
25192,wilku88,1,2,0,0,84,7,4,490,3670,108
27127,Volter,1,2,12,4,43,61,162,799,8139,19427
28739,kostertoster,1,2,0,0,0,1,4,22,57,0
24196,Jerzy_Kudelski,1,2,23,3,229,0,3,22,276,3317
35847,maniol92,1,2,0,0,1,1,2,2,91,11
6470,jacek2620,1,2,0,0,3,0,3,2,18,147
35555,ironiczny_qwert,1,2,0,0,143,0,4,27,143,622
35123,MichaelScarn,1,0,0,0,0,0,1,0,1,0
16615,MadzikMajk07,1,2,2,0,25,2,9,63,279,81
49025,gieneq,1,2,0,0,132,2,20,165,1895,297
13572,blashot,1,2,0,0,32,0,1,29,384,12
22711,bungoo,1,2,8,0,62,0,4,193,642,108
22061,HaksMaurycy,1,2,2,0,43,0,2,3,173,33
37110,czlowiekbutelka,1,2,2,0,165,3,6,919,2377,334
24399,heeidi,1,1,0,0,38,56,36,177,1239,1153
45384,Matikkkii1,1,2,0,0,30,2,2,96,3122,78
26784,Dankan90,1,2,1,0,157,4,8,197,2321,42
34725,OstatniZnak,1,2,0,0,37,22,6,645,2488,3
29052,Michuy,1,2,3,0,92,8,56,7,3073,47
2137,Valdi136,1,2,0,0,9,0,2,3,174,42
50301,grzegorz-sokol,1,2,0,0,48,2,2,24,206,18
2648,solimoes,1,1,12,0,21,20,0,531,1068,61
31935,dondonaldo,1,0,0,0,140,0,0,1,204,1371
48857,Maceto,1,2,1,0,439,10,12,141,597,715
7562,Aniki,1,2,0,0,2,0,1,8,52,0
11343,Irritum,1,2,35,6,30,15,1,19,2077,250
4570,Parmenides69,1,2,0,0,459,1,1,12,161,642
24291,maxelm2,1,2,29,5,286,3,6,395,2444,467
50354,szemy,1,2,50,4,28,0,4,15,195,21
22287,wymiociny12,1,2,0,0,18,2,1,113,404,8
39513,Zrobiony_bobr,1,2,1,0,53,29,31,345,2165,75
36576,sledz,1,2,3,0,969,9,32,224,1745,219
25218,Ikaraz,1,2,16,1,23,0,4,21,66,584
48979,billybumbler,1,2,0,0,19,0,21,260,524,274
5787,Averanagi,1,2,0,0,2,2,5,197,353,325
23498,jaksiepatrzy,1,2,1,0,527,2,14,0,1084,15
23902,COFFEEPLANT,1,0,1,0,0,15,1,59,360,2
33799,waldek240674,1,0,0,0,0,0,1,0,22,0
1298,bary3kolor,1,2,1,0,1,0,9,89,94,13
45261,Matt_888,1,2,27,16,389,71,3,1234,2604,43
15130,xadereq,1,2,1,0,152,41,15,659,4800,608
8513,Zbonszyn,1,2,0,0,417,0,1,27,708,282
21994,Yolby,1,2,0,0,3,0,2,3,39,5
34390,Horaccy,1,2,6,1,1180,12,0,93,9042,3403
47665,ur8an,1,2,0,0,45,0,5,34,650,225
24428,Dr_Manhattan,1,2,99,13,1844,6,47,313,1640,1967
23448,Faiko,1,2,1,0,189,2,19,242,1555,201
44233,splenders,1,2,1,0,90,2,23,222,792,78
41563,Furgas,1,2,0,0,135,1,2,4,16,165
18404,klefue,1,2,1,0,37,7,13,155,269,3825
41080,SirDancealot,1,2,0,0,0,0,3,28,81,19
17019,1tn00pr,1,2,7,3,653,7,1,104,569,1854
5770,ImmaVirJhin,1,2,0,0,2,0,1,1,0,0
7652,Block3r,1,2,4,0,274,10,67,437,2211,2877
763,onna,1,0,14,0,2,0,1,35,96,26
35488,Oskarbb,1001,2,39,5,952,2,6,66,502,6769
45691,cleveland,1,2,0,0,0,1,6,234,568,8
24438,Zavter,1,2,0,0,1,0,6,15,18,59
14968,ojaranyswiniarz,1,2,0,0,0,0,1,4,9,3
14454,US17,1,0,0,0,0,133,0,42,285,4
43831,EmPfLiX,1,2,3,0,5,6,15,1485,4446,91
30406,DrWiktorWektor,1,2,0,0,10,3,8,5,33,11
8775,GwaraD,1,2,0,0,2,0,2,151,136,320
428,bit1,1,2,0,0,367,2,3,30,81,772
39096,lubi3jesc,1,2,0,0,7,0,2,46,124,1179
17739,Neutral13,1,2,0,0,7,0,1,0,59,2
4764,rafalewtrancamsie,1,0,0,0,1,2,1,137,309,325
19250,okniarz,1,2,30,6,64,7,3,282,569,8074
46248,OrzechowyDzem,1,2,9,3,204,72,118,482,6269,13774
34952,Obsraniec,1,2,4,0,27,0,2,109,710,14
25592,mstarzec,1,2,0,0,0,7,1,25,14,0
29227,petrus,1,2,0,0,72,1,4,5,232,1962
50520,Pietrii,1,2,3,1,220,0,0,76,915,214
14338,Pioter8184,1,2,0,0,8,0,5,13,58,5167
18767,bioslawek,2,2,1588,58,2988,94,8,1813,2083,823
20452,911wasinsidejob,1,0,0,0,4,2,5,20,271,5
18510,Vintagee,1,2,2,0,38,0,3,14,65,13
24328,Vvokun,1,0,1,0,12,0,2,8,34,0
36960,anta,1,0,54,1,107,0,1,2,8,2730
1978,Ziomek420,1,0,0,0,30,1,1,6,571,1
9981,deliver,1,2,0,0,20,1,7,1,343,6297
42432,Kladenatolage,1,2,0,0,0,0,2,2,38,0
26383,grzybooo,1,2,0,0,2,0,2,12,49,4
44547,Bida_z_nyndzom,1,0,0,0,504,3,1,339,444,8779
27136,AllStar,1,2,0,0,27,1,6,58,398,703
48246,shaky,1,2,0,0,0,0,0,21,176,2
8077,985d4fqa8vds4dd488,1,2,2,1,292,1,5,170,433,227
44203,muchabzz,1,2,487,68,5238,30,29,848,4798,6174
42834,wrupy,1,2,4,0,29,1,1,73,182,94
44491,papacoda,1,0,0,0,30,1,2,1,116,3874
45725,kermaszkeszko01,1,0,0,0,3,0,2,1,29,1
2168,Divonacci,1001,2,0,0,6,1,1,10,93,0
3243,leburaque,1,2,15,0,612,1,13,99,163,13110
34972,Magiso,1,0,3,0,1,0,3,2,177,0
22914,Arwern,1,2,1,0,107,1,4,66,472,285
9551,miedzynogamikolba,1,0,0,0,0,0,1,0,5,0
26943,Czerstwa_Bagietka,1,2,0,0,13,0,4,56,299,7
22359,eLoo,1,2,0,0,3,0,2,18,185,1
4765,wisniowySz,1,2,19,0,787,5,42,355,4407,6249
2854,costelo,1,2,3,1,1148,6,6,72,1325,17552
45267,Proobs,1,2,4,1,49,10,71,998,2473,8511
44521,Vigry3,1,2,0,0,10,6,33,81,411,200
44789,vesica,1,1,0,0,0,12,13,39,305,16
6566,drhl,1,2,0,0,6,6,17,44,352,743
42484,Sulphur93,1,2,9,2,2424,1,6,0,75,4335
11426,bladyatl,1,0,1,0,65,1,2,6,341,96
48354,rurek49,1,2,5,0,103,10,7,372,1909,440
16181,wygibus,1,2,6,1,37,6,34,323,1346,199
43782,dzajant2,1,0,0,0,3,0,1,18,29,32
3180,quarox,1,2,4,0,62,90,0,816,3731,1025
33852,Raven98,1,2,0,0,0,0,0,18,13,1
26922,bstrzkk,1,2,0,0,52,0,1,9,37,205
12301,Max3nium,1,2,8,0,85,2,14,266,1215,2135
12230,CzasoprzestrzennyDewastator,1,2,0,0,1,2,3,32,156,15
9796,bajer56,1,2,0,0,0,0,0,1,1,0
8305,korin_,1,0,2,0,610,5,10,78,1122,202
41961,Katechetka,1,1,1,0,293,13,3,9,3674,963
39081,Kaeso,1,2,0,0,354,6,2,259,449,54
42201,TrocheSmieszne,1,0,0,0,67,1,1,1,134,66
31959,allberciq,1,0,0,0,13,1,7,3,41,29
13169,MOICO,1,0,0,0,0,102,1,54,469,0
33964,Matthe,1,2,0,0,102,6,3,497,1059,1003
19368,simve,1,2,0,0,96,1,1,0,14,476
3068,Slimac,1,2,0,0,19,4,4,28,134,1084
26397,Nigirium_Ignis,1,0,0,0,3,0,2,4,21,19
30730,lebsky,1,2,0,0,0,0,1,3,5,0
5994,Czlowiek_Iluzja,1,2,0,0,11,3,8,106,984,22
34053,Cebulaburak,1,0,0,0,0,0,8,41,182,5
24722,Crissu,1,2,0,0,3,3,6,290,1143,8
21364,bakusiel,1,0,0,0,27,0,0,0,52,47
31948,marcin3,1,2,1,0,62,1,1,13,6,125
36532,mxj1337,1,2,0,0,2,2,7,30,559,28
9395,UkrywamSie,1,2,0,0,16,3,14,87,356,792
3492,T-SHIRTY_com_pl,1,2,0,0,83,2,4,70,881,179
17893,Mortadelajestkluczem,1,2,19,5,1669,4,2,572,1812,2057
33426,dexter1213,1,0,0,0,56,0,1,4,50,105
595,b0rgi0,1,0,0,0,1,0,1,1,66,49
7653,HumanAfterAll,1,2,2,0,137,1,1,127,291,8
39842,coolerini,1,2,1,0,33,0,13,7,451,196
6928,Mar000,1,0,0,0,22,1,3,1,43,186
41062,kamil-ka,1,2,3,0,20,2,0,136,339,117
37160,LollyPoop,1,0,0,0,6,0,1,6,84,17
9205,gozdaGB,1,2,0,0,137,3,10,13,187,186
10814,L1mbo_B1mbo,1,2,0,0,2,0,1,3,52,83
15199,hungry_joe,1,2,1,0,15,1,8,10,238,47445
32637,zaslonazupa,1,2,10,2,156,13,18,260,1209,1643
11956,BrowarPERUN,1,2,0,0,727,339,12,42,4750,158
26947,gr_ie,1,2,1,0,11,1,3,14,151,24
20557,M1PH6_5,1,2,5,0,104,17,23,435,3809,798
28878,matiii999,1,0,1,0,2,2,3,178,119,2
24906,bananowamamba,1,2,2,0,44,2,8,65,274,1060
4674,paw1234,1,0,0,0,0,0,1,1,41,0
16956,XKHYCCB2dX,1,2,23,4,34,25,0,16766,2100,59
22482,Amebcio,1,0,0,0,16,2,3,187,1452,15
22485,Piratez,1,2,2,0,104,1,2,45,1505,396
19205,galicjanin,1,2,0,0,10076,8,8,9,6649,91
34219,hexium,1,0,0,0,0,0,1,14,109,0
30921,rafi049,1,2,0,0,0,21,3,5,648,5
2070,nosacz_ninja,1,2,1,0,110,12,29,1166,6583,4457
15635,hors,1,0,0,0,647,2,0,22,700,41
15559,cichysit,1,2,70,5,343,1,5,141,284,3239
43822,rvek,1,2,10,2,86,11,22,304,1328,2264
24587,tomekk_,1,2,1,0,1176,2,33,80,640,1682
24915,AntyBohater,1,2,2,0,214,18,4,334,1309,65
20500,PatrykZteo,1,0,0,0,0,0,1,3,14,0
2085,Patri295,1,2,5,0,77,4,9,521,2782,64
19193,MewySzaloneiLabedzieUmarle,1,2,1,0,33,0,6,57,290,1486
11693,azmar,1,2,3,0,176,1,4,13,410,848
19409,KiiK6,1,2,1,0,62,2,0,67,1433,88
39808,malinowomalinowa,1,1,0,0,5,31,55,20,213,304
22732,RichTheBombel,1,2,2,0,50,1,0,1514,584,37
10879,emenems,1,2,0,0,33,4,8,37,759,46
17532,Above1,1,2,10,4,129,6,11,137,711,5531
49703,Ojciec_Odnowiciel,1,2,1,0,2,1,14,45,195,101
46009,sikamnatrzymetry,1,2,0,0,25,2,14,12,108,1073
37984,karolina-magdalena-walor,1,1,1,0,22,0,2,4,265,76
18574,kipi0911,1,2,0,0,2,0,2,20,63,12
4544,xmaster2007,1,2,1,0,56,0,11,0,7,2026
11541,AbsurdalniePobany,1,0,5,0,3,0,7,22,239,95
19878,PrzekraczajacGranice,2,0,157,22,343,117,46,64,316,782
43303,NaxZST,1,2,55,2,700,16,32,1365,8228,9593
33458,riakt,1,2,0,0,2,1,4,53,315,5
48380,czeslaw_sliwa,1,2,1,0,22,0,11,13,78,329
32053,XD__,1,2,37,3,299,12,3,365,1970,221
44860,kingkris,1,2,0,0,172,17,14,102,2575,45869
47679,Angelfish,1,2,3,1,51,1,1,4,1,9
18662,rozowa_janusza_stooleya,1,1,0,0,0,2,7,1,88,0
34418,dertom,1,2,9,0,2906,33,19,697,4795,8310
42762,kuba130000,1,2,3,0,130,2,6,271,1128,188
3303,Don_Simon,1,2,0,0,0,2,12,26,163,10
39932,kazalagupagup,1,2,0,0,3,0,2,1,26,52
23605,torgall,1,2,0,0,215,1,1,27,321,921
8509,panjappa,1001,2,0,0,98,7,1,19,561,3
44235,mrymry,1001,2,0,0,117,3,0,197,550,35
7163,Agrinez,1,1,2,0,34,7,9,228,557,230
45556,sedzia__Stuleya,1001,2,3,0,0,1,0,0,66,56
34181,adekk1,1,0,0,0,11,0,5,11,195,253
24193,swistak80,1,0,4,0,442,0,0,5,17,805
8669,pqwl,1,0,0,0,0,0,3,64,82,0
17787,jtomek1,1,2,0,0,2,2,2,70,201,6
4277,dredziuk,1,2,0,0,1,6,15,234,566,212
24693,zielone-bordo,1,1,0,0,0,0,8,4,4,255
29745,nielubiekalafiora,1,2,0,0,0,1,2,5,253,77
3890,bittersweet89,1,1,0,0,1,3,1,88,169,13
15097,MopsClops,1,2,0,0,0,1,2,75,357,0
2696,chopaszek,1,0,0,0,68,0,1,7,33,9
30422,tepe19,2,0,8,3,17,1,6,11,125,49
10462,InzynierProgramista,1,2,0,0,4,180,2,145,246,3
32626,Jezyckiksiaze,1,0,0,0,3,0,1,8,95,1
49348,plkd,1,2,0,0,0,55,3,1,150,6
21506,exerq,1,2,0,0,0,0,1,2,3,0
37682,Exideek,1,2,1,1,47,6,16,152,767,320
20039,kommie,1,2,211,9,4145,4,7,79,1337,6707
8616,arkadikuss,1,2,14,3,610,156,4,459,1691,1261
43506,LunaLovegood,1,0,2,0,18,0,9,45,90,381
30123,Quentin58,1,0,0,0,1,0,3,3,5,1
13598,Pietr,1,2,1,0,116,0,2,83,408,183
35055,Kresowiakkk,1,0,0,0,0,1,1,7,6,0
13234,jatylkoporecepte,1,2,0,0,53,2,4,107,642,2536
9614,cement99,1,2,0,0,23,0,4,40,52,143
24155,noelo1dwa3,1,0,0,0,0,0,1,9,40,5
13922,k3lt,1,2,1,0,105,5,2,133,5650,111
34378,Trupus,1,2,7,3,88,0,0,8,255,1316
32842,Dentka7,1,0,4,1,852,11,5,53,1339,39
33105,Guantanamo_dream,1001,0,0,0,0,0,0,0,15,0
34061,BotRekrutacyjny,1,2,16,2,620,32,31,1915,12569,407
47812,djofullinn,1,2,2,0,15,0,16,148,397,107
17614,hipotrofia,1,1,8,0,58,111,62,1512,8532,1030
26220,Pan_Cake,1,0,1,0,34,0,7,14,50,485
19247,tamian,1,2,1,0,35,3,6,90,1033,46
15780,beretta_94,1,2,1,0,11,1,9,47,299,27
30426,adiiiiii,1,2,0,0,2,0,0,7,105,0
16329,kezu5osiem100,1,0,1,0,3,0,3,49,63,12
3144,Yozen,1,2,0,0,0,0,1,2,7,3
36721,houk,1,2,16,4,1655,20,18,119,2999,9635
32711,KoleS46,1,2,2,0,245,1,3,2,73,221
46453,mPaJter,1,0,0,0,0,1,1,2,24,1
18042,AppleDash,1,2,57,7,3652,21,15,1219,4711,5937
30152,dogshorty,1,2,0,0,1,0,1,1,3,3
12663,Syriusz92,1,2,0,0,0,0,1,1,16,1
18358,bosek,1,2,1,0,181,10,10,926,2012,10337
22581,blekqq,1,2,0,0,34,0,3,24,425,22
176,Fyrloczek,1,1,2,0,158,0,2,2,39,593
28164,equishop,1,0,1,1,0,4,1,5,5,4
38528,rur3k,1,2,0,0,36,0,5,7,244,150
5794,kilcars,1,2,0,0,99,2,5,43,744,91
11285,Bigolini,1,2,0,0,15,1,6,11,167,7
18087,kopex85,1,2,3,1,12,6,26,168,540,858
39633,tukidydes,1,2,4,1,53,1,7,191,695,4102
6330,niceman,1,0,0,0,24,0,2,27,252,9
538,Whoresbane,1,2,7,1,112,19,0,423,2353,5631
26778,Kristof7,1,2,153,20,1438,12,7,2221,9819,7434
1177,behereit,1,2,2,0,209,3,58,94,427,5585
9772,der_osterreichsche_keiser,1001,0,1,0,24,5,10,0,43,16
16697,coswtendesen,1,2,0,0,42,0,1,639,372,154
24126,Kubsior,1,2,0,0,4,8,4,2092,2475,64
4082,Kalorek,1,2,0,0,3,2,3,56,184,21
36503,siema_pl,1,0,0,0,4,1,5,9,151,0
36394,Brw23,1,0,0,0,0,1,1,93,651,0
31952,Tuptol,1,1,0,0,0,26,17,274,1491,18
14612,PaNik,1,2,1,0,1,2,3,56,169,96
38786,sezamus,1,2,1,0,1287,9,9,102,1047,10087
19762,M82A1,1,2,0,0,8,1,1,90,1088,2
45969,KapitanCzeskiejFloty,1,0,14,2,28,0,5,41,51,2555
21469,kleofas606,1,0,50,2,12,1,2,7,37,7
28780,Kaczus2B,2,2,110,17,9874,23,17,771,5545,9733
30031,jozin88,1,0,0,0,1,0,4,23,98,7
40795,anonimoforsennato,1,0,3,1,26,0,1,8,137,6
31957,ciao_ciao_siciliano,1,2,0,0,4,0,8,73,150,265
11085,Adexi,1,0,0,0,41,0,1,5,19,8
22353,genialny_geniusz,1,2,2,0,187,1,5,12,309,209
49604,quenti96,1,0,1,0,0,1,1,11,32,80
42714,tamagotchi,1,2,10,1,792,21,6,972,3684,3275
34749,Recon_,1,2,0,0,0,0,0,87,75,115
33668,WolnomularzZOdessy,1,2,1,0,2,3,6,170,982,0
19959,prostymysliciel,1,2,7,1,967,3,13,315,1642,108
37715,cxzaq123,1,0,0,0,0,0,0,30,128,0
8228,Kuba_os,1,2,0,0,1,0,1,14,20,3
5666,BlacKendi,1,2,0,0,0,0,1,17,47,0
47730,tomaszs,1,2,218,33,3093,110,9,981,1338,8650
24922,xzoxfu,1,1,0,0,0,7,14,13,47,0
35864,Kateshi,1,2,0,0,61,4,2,8,317,3
20465,sowizdrzau,1,0,3,0,145,1,1,58,587,146
39564,DominaTuByla,1,2,5,0,142,3,20,356,1408,7190
11414,gregory180,1,2,1,0,4,0,1,25,71,24
15098,Dev3City,1,2,0,0,2,0,0,1,360,405
26160,Marcel909,1,2,0,0,0,0,1,1,2,0
42701,Pan_Kot,1,1,1,0,12,13,12,305,1125,464
17380,ejdaniel,1,2,0,0,89,1,3,752,573,14
13278,Ediwaren,1,0,0,0,8,7,46,17,151,1364
12640,BlackTabby,1,1,6,2,90,46,15,430,2938,2175
37302,targamgnoja,1,2,0,0,4,0,1,0,9,12
16759,etopiryna,1,2,14,0,1004,1,7,371,1251,491
15697,banchetti,1,0,0,0,0,0,1,1,24,0
9052,Jazielony,1,2,0,0,38,6,30,408,2494,184
22411,szybonit,1,1,1,0,0,0,1,20,178,13
21286,WenQ,1,0,0,0,2,0,1,4,12,0
25945,Fiotr_Pronczewski,1,2,0,0,22,4,16,53,979,37
45382,Aeternae,1,0,0,0,16,1,3,754,614,70
46967,czarnaMamba97,1,1,0,0,3,14,4,62,1013,7
16664,jurek-gagarin,1,2,0,0,270,2,6,13,1046,237
11975,upodlator,1,0,0,0,45,2,2,71,340,21
19733,MAXzALBANII,1,2,0,0,1,0,1,22,84,209
6463,Smirnoffl1982,1,2,0,0,0,0,1,15,31,0
30241,kefaise,1,2,9,0,619,6,8,360,2917,201
13962,mk89,1,2,12,2,320,11,10,261,795,2735
25210,fadeimageone,1,2,174,22,2070,80,54,3824,5652,23462
29267,tehseriouscate,1,0,0,0,3,1,4,36,464,24
3588,Kantee,1,2,6,1,30,1,7,48,162,36
11268,Elon_Mozg,1,2,0,0,15,0,3,54,1194,50
31264,Kasahara,1,2,7,3,403,1842,1,1807,28433,87
5363,Inzynier_Hydraulik,1,2,0,0,80,1,2,10,113,4068
2292,omlette_du_fromage,1,2,0,0,9,3,5,49,115,44
20762,Leevvir,1,2,29,1,44,68,26,594,5162,60
